Type, Size, Evals, GPop, Time, GPop_sec, L1, L2, L3, Cache_misses, Misses_GPop
SIMD, 100000, 1000, 2063800000, 0.711550, 2900428800.000000, 270710731, 274628440, 16, 545339187, 0.264240
SIMD, 100000, 1000, 2152400000, 0.741123, 2904240896.000000, 281783445, 285913517, 11, 567696973, 0.263751
SIMD, 100000, 1000, 2274400000, 0.781976, 2908529152.000000, 297051912, 301482767, 8, 598534687, 0.263162
SIMD, 100000, 1000, 2215200000, 0.762154, 2906499328.000000, 289640995, 293858013, 7, 583499015, 0.263407
SIMD, 100000, 1000, 1941200000, 0.671094, 2892590336.000000, 255363606, 259155583, 7, 514519196, 0.265052
SIMD, 100000, 1000, 2302600000, 0.791435, 2909398784.000000, 300586676, 304952778, 4, 605539458, 0.262981
SIMD, 100000, 1000, 1961400000, 0.677267, 2896051456.000000, 257895712, 261470443, 2, 519366157, 0.264794
SIMD, 100000, 1000, 1911800000, 0.661299, 2890976768.000000, 251685896, 255268315, 15, 506954226, 0.265171
SIMD, 100000, 1000, 2108600000, 0.726202, 2903599872.000000, 276304881, 280126673, 13, 556431567, 0.263887
SIMD, 100000, 1000, 1940600000, 0.670507, 2894227712.000000, 255287210, 258937709, 23, 514224942, 0.264982
SIMD, 100000, 1000, 1944400000, 0.671598, 2895184128.000000, 255756279, 259307915, 10, 515064204, 0.264896
SIMD, 100000, 1000, 2229200000, 0.766965, 2906521088.000000, 291399831, 295651349, 8, 587051188, 0.263346
SIMD, 100000, 1000, 2319400000, 0.796845, 2910728960.000000, 302684053, 307113912, 70, 609798035, 0.262912
SIMD, 100000, 5000, 10785600000, 3.710971, 2906408960.000000, 1412046985, 1432537028, 970, 2844584983, 0.263739
SIMD, 100000, 5000, 10241800000, 3.527003, 2903825152.000000, 1343942684, 1363921473, 66, 2707864223, 0.264393
SIMD, 100000, 5000, 10533400000, 3.624724, 2905986816.000000, 1380445245, 1400536948, 79, 2780982272, 0.264016
SIMD, 100000, 5000, 10247600000, 3.528456, 2904273152.000000, 1344699205, 1363702950, 59, 2708402214, 0.264296
SIMD, 100000, 5000, 11024200000, 3.790283, 2908542720.000000, 1441926836, 1462894254, 63, 2904821153, 0.263495
SIMD, 100000, 5000, 10362000000, 3.566888, 2905053440.000000, 1359009859, 1378286181, 57, 2737296097, 0.264167
SIMD, 100000, 5000, 10749400000, 3.698697, 2906266624.000000, 1407471299, 1427557168, 26, 2835028493, 0.263738
SIMD, 100000, 5000, 9863200000, 3.401638, 2899544064.000000, 1296592554, 1315546365, 25, 2612138944, 0.264837
SIMD, 100000, 5000, 10626400000, 3.656794, 2905933568.000000, 1392078398, 1412517084, 56, 2804595538, 0.263927
SIMD, 100000, 5000, 9839000000, 3.394975, 2898106624.000000, 1293551509, 1312734996, 1783, 2606288288, 0.264894
SIMD, 100000, 5000, 10026600000, 3.456320, 2900946688.000000, 1317074547, 1336628951, 44, 2653703542, 0.264666
SIMD, 100000, 5000, 10561800000, 3.567553, 2960516608.000000, 1384021052, 1403242036, 28, 2787263116, 0.263900
SIMD, 100000, 5000, 10614200000, 3.652669, 2905875200.000000, 1390597789, 1410367245, 14, 2800965048, 0.263888
SIMD, 100000, 5000, 10578600000, 3.640955, 2905446400.000000, 1386119319, 1406097939, 62, 2792217320, 0.263950
SIMD, 100000, 5000, 10407000000, 3.583959, 2903771904.000000, 1364646196, 1384885528, 24, 2749531748, 0.264200
SIMD, 100000, 5000, 10675200000, 3.673581, 2905938432.000000, 1398215565, 1418442196, 36, 2816657797, 0.263851
SIMD, 100000, 5000, 10552400000, 3.632721, 2904819712.000000, 1382854765, 1402670677, 61, 2785525503, 0.263971
SIMD, 100000, 5000, 10020800000, 3.454585, 2900724736.000000, 1316320865, 1335165188, 846, 2651486899, 0.264598
SIMD, 100000, 5000, 10620000000, 3.653354, 2906917888.000000, 1391281690, 1409631068, 41, 2800912799, 0.263739
SIMD, 100000, 5000, 10783600000, 3.709926, 2906688768.000000, 1411775008, 1431501312, 146, 2843276466, 0.263667
SIMD, 100000, 5000, 10214000000, 3.518579, 2902876416.000000, 1340522113, 1359216023, 36, 2699738172, 0.264317
SIMD, 100000, 5000, 9821000000, 3.387752, 2898972416.000000, 1291314788, 1309617937, 76, 2600932801, 0.264834
SIMD, 100000, 5000, 11089800000, 3.810358, 2910435328.000000, 1450121958, 1470455703, 88, 2920577749, 0.263357
SIMD, 100000, 5000, 10283400000, 3.542244, 2903075072.000000, 1349143847, 1368223532, 28, 2717367407, 0.264248
SIMD, 100000, 5000, 10082200000, 3.474446, 2901815040.000000, 1324047039, 1342016022, 92, 2666063153, 0.264433
SIMD, 100000, 10000, 21205400000, 7.294714, 2906954240.000000, 2778223903, 2816626281, 969, 5594851153, 0.263841
SIMD, 100000, 10000, 20675600000, 7.121733, 2903169792.000000, 2712087833, 2751393945, 179, 5463481957, 0.264248
SIMD, 100000, 10000, 20150400000, 6.813093, 2957599232.000000, 2646284864, 2680788734, 95, 5327073693, 0.264366
SIMD, 100000, 10000, 21302000000, 7.328618, 2906687232.000000, 2790338061, 2829168292, 50, 5619506403, 0.263802
SIMD, 100000, 10000, 21446600000, 7.373265, 2908698112.000000, 2808399102, 2846474829, 1270, 5654875201, 0.263672
SIMD, 100000, 10000, 20348200000, 7.009027, 2903142144.000000, 2670987749, 2706298897, 84, 5377286730, 0.264264
SIMD, 100000, 10000, 21030800000, 7.237106, 2905968128.000000, 2756447806, 2794166449, 25899, 5550640154, 0.263929
SIMD, 100000, 10000, 21427000000, 7.369063, 2907696640.000000, 2806013075, 2844250300, 355, 5650263730, 0.263698
SIMD, 100000, 10000, 21811000000, 7.498371, 2908764928.000000, 2854120977, 2895613796, 1972, 5749736745, 0.263616
SIMD, 100000, 10000, 21447600000, 7.374733, 2908254464.000000, 2808596871, 2848445816, 25937, 5657068624, 0.263762
SIMD, 100000, 10000, 20645600000, 7.109462, 2903960832.000000, 2708258809, 2746705754, 21186, 5454985749, 0.264220
SIMD, 100000, 10000, 21164400000, 7.147321, 2961165568.000000, 2773128960, 2808972468, 146, 5582101574, 0.263750
SIMD, 100000, 10000, 21456200000, 7.380426, 2907176448.000000, 2809650785, 2849647600, 952, 5659299337, 0.263761
SIMD, 100000, 10000, 21026400000, 7.235924, 2905835008.000000, 2755977932, 2794790763, 157, 5550768852, 0.263990
SIMD, 100000, 10000, 20461600000, 7.049005, 2902764288.000000, 2685177541, 2722808023, 78, 5407985642, 0.264299
SIMD, 100000, 10000, 20530800000, 7.068168, 2904684800.000000, 2693860406, 2732091860, 45, 5425952311, 0.264284
SIMD, 100000, 10000, 21130200000, 7.267874, 2907342592.000000, 2768863657, 2806964792, 6258, 5575834707, 0.263880
SIMD, 100000, 10000, 21326800000, 7.336332, 2907011584.000000, 2793536166, 2832328228, 23641, 5625888035, 0.263794
SIMD, 100000, 10000, 19294600000, 6.658948, 2897544704.000000, 2539186085, 2573559647, 88, 5112745820, 0.264983
SIMD, 100000, 10000, 20541600000, 7.074202, 2903733760.000000, 2695277630, 2732572499, 115, 5427850244, 0.264237
SIMD, 100000, 10000, 20299000000, 6.864656, 2957030912.000000, 2664909124, 2700519023, 77, 5365428224, 0.264320
SIMD, 100000, 10000, 20610800000, 7.096634, 2904306432.000000, 2703860273, 2740966829, 1489, 5444828591, 0.264174
SIMD, 100000, 10000, 20607800000, 7.097071, 2903704832.000000, 2703517583, 2741458657, 48, 5444976288, 0.264219
SIMD, 100000, 10000, 21790600000, 7.490326, 2909165568.000000, 2851600684, 2890317882, 125, 5741918691, 0.263504
SIMD, 100000, 10000, 20128800000, 6.937245, 2901555456.000000, 2643599868, 2680189986, 69, 5323789923, 0.264486
MIMD, 100, 100, 250400, 0.000071, 3526760563.380282, 636, 525, 164, 1325, 0.005292
MIMD, 100, 100, 226200, 0.000064, 3534375000.000000, 611, 480, 0, 1091, 0.004823
MIMD, 100, 100, 197800, 0.000060, 3296666666.666667, 619, 507, 0, 1126, 0.005693
MIMD, 100, 100, 221800, 0.000063, 3520634920.634921, 625, 495, 0, 1120, 0.005050
MIMD, 100, 100, 195000, 0.000059, 3305084745.762712, 641, 509, 0, 1150, 0.005897
MIMD, 100, 100, 215600, 0.000061, 3534426229.508197, 619, 501, 0, 1120, 0.005195
MIMD, 100, 100, 217600, 0.000063, 3453968253.968254, 633, 502, 0, 1135, 0.005216
MIMD, 100, 100, 213600, 0.000063, 3390476190.476191, 624, 503, 0, 1127, 0.005276
MIMD, 100, 100, 171800, 0.000054, 3181481481.481482, 607, 476, 0, 1083, 0.006304
MIMD, 100, 100, 191800, 0.000057, 3364912280.701755, 606, 489, 0, 1095, 0.005709
MIMD, 100, 100, 192600, 0.000059, 3264406779.661017, 617, 489, 0, 1106, 0.005742
MIMD, 100, 100, 189600, 0.000057, 3326315789.473684, 618, 487, 0, 1105, 0.005828
MIMD, 100, 100, 220400, 0.000063, 3498412698.412698, 620, 500, 0, 1120, 0.005082
MIMD, 100, 100, 209600, 0.000065, 3224615384.615385, 759, 534, 0, 1293, 0.006169
MIMD, 100, 100, 214600, 0.000062, 3461290322.580645, 606, 509, 0, 1115, 0.005196
MIMD, 100, 100, 153000, 0.000050, 3060000000.000000, 610, 496, 0, 1106, 0.007229
MIMD, 100, 100, 205400, 0.000060, 3423333333.333333, 616, 491, 0, 1107, 0.005389
MIMD, 100, 100, 194200, 0.000057, 3407017543.859649, 615, 501, 0, 1116, 0.005747
MIMD, 100, 100, 225600, 0.000068, 3317647058.823529, 763, 519, 0, 1282, 0.005683
MIMD, 100, 100, 177200, 0.000055, 3221818181.818182, 631, 505, 0, 1136, 0.006411
MIMD, 100, 100, 212600, 0.000063, 3374603174.603175, 607, 497, 0, 1104, 0.005193
MIMD, 100, 100, 155400, 0.000050, 3108000000.000000, 608, 502, 0, 1110, 0.007143
MIMD, 100, 100, 164600, 0.000053, 3105660377.358490, 609, 477, 0, 1086, 0.006598
MIMD, 100, 100, 245200, 0.000073, 3358904109.589041, 803, 536, 0, 1339, 0.005461
MIMD, 100, 100, 251000, 0.000070, 3585714285.714286, 613, 526, 0, 1139, 0.004538
MIMD, 100, 500, 1061400, 0.000239, 4441004184.100419, 1166, 920, 0, 2086, 0.001965
MIMD, 100, 500, 966000, 0.000219, 4410958904.109590, 1140, 930, 0, 2070, 0.002143
MIMD, 100, 500, 1057000, 0.000239, 4422594142.259415, 1301, 990, 0, 2291, 0.002167
MIMD, 100, 500, 1033800, 0.000232, 4456034482.758620, 1155, 947, 0, 2102, 0.002033
MIMD, 100, 500, 948800, 0.000219, 4332420091.324202, 1139, 931, 0, 2070, 0.002182
MIMD, 100, 500, 963800, 0.000220, 4380909090.909091, 1136, 883, 0, 2019, 0.002095
MIMD, 100, 500, 1138600, 0.000252, 4518253968.253968, 1181, 946, 0, 2127, 0.001868
MIMD, 100, 500, 1009400, 0.000229, 4407860262.008734, 1191, 886, 0, 2077, 0.002058
MIMD, 100, 500, 889000, 0.000206, 4315533980.582524, 1175, 922, 0, 2097, 0.002359
MIMD, 100, 500, 1052200, 0.000237, 4439662447.257384, 1156, 934, 0, 2090, 0.001986
MIMD, 100, 500, 1031800, 0.000233, 4428326180.257511, 1129, 911, 0, 2040, 0.001977
MIMD, 100, 500, 1036000, 0.000233, 4446351931.330472, 1141, 895, 0, 2036, 0.001965
MIMD, 100, 500, 986400, 0.000224, 4403571428.571428, 1151, 875, 0, 2026, 0.002054
MIMD, 100, 500, 1024600, 0.000229, 4474235807.860262, 1141, 933, 0, 2074, 0.002024
MIMD, 100, 500, 930200, 0.000212, 4387735849.056603, 1145, 944, 0, 2089, 0.002246
MIMD, 100, 500, 1020400, 0.000229, 4455895196.506551, 1177, 898, 0, 2075, 0.002034
MIMD, 100, 500, 1105000, 0.000247, 4473684210.526316, 1165, 938, 0, 2103, 0.001903
MIMD, 100, 500, 963600, 0.000223, 4321076233.183857, 1232, 946, 0, 2178, 0.002260
MIMD, 100, 500, 1004800, 0.000230, 4368695652.173913, 1179, 935, 0, 2114, 0.002104
MIMD, 100, 500, 1117800, 0.000249, 4489156626.506024, 1196, 942, 0, 2138, 0.001913
MIMD, 100, 500, 921000, 0.000213, 4323943661.971831, 1209, 962, 0, 2171, 0.002357
MIMD, 100, 500, 940800, 0.000217, 4335483870.967742, 1258, 915, 0, 2173, 0.002310
MIMD, 100, 500, 1012200, 0.000228, 4439473684.210526, 1135, 935, 0, 2070, 0.002045
MIMD, 100, 500, 947800, 0.000218, 4347706422.018349, 1164, 932, 0, 2096, 0.002211
MIMD, 100, 500, 960000, 0.000221, 4343891402.714932, 1188, 947, 0, 2135, 0.002224
MIMD, 100, 1000, 1998600, 0.000439, 4552619589.977221, 1910, 1566, 0, 3476, 0.001739
MIMD, 100, 1000, 1949000, 0.000425, 4585882352.941176, 1724, 1462, 0, 3186, 0.001635
MIMD, 100, 1000, 1932400, 0.000423, 4568321513.002364, 1762, 1486, 0, 3248, 0.001681
MIMD, 100, 1000, 1967000, 0.000431, 4563805104.408353, 1802, 1521, 0, 3323, 0.001689
MIMD, 100, 1000, 2056600, 0.000452, 4550000000.000000, 1953, 1553, 0, 3506, 0.001705
MIMD, 100, 1000, 1907000, 0.000415, 4595180722.891566, 1772, 1427, 0, 3199, 0.001678
MIMD, 100, 1000, 1998000, 0.000437, 4572082379.862700, 1855, 1510, 0, 3365, 0.001684
MIMD, 100, 1000, 1953600, 0.000427, 4575175644.028104, 1747, 1457, 0, 3204, 0.001640
MIMD, 100, 1000, 2040800, 0.000449, 4545211581.291759, 1953, 1525, 0, 3478, 0.001704
MIMD, 100, 1000, 1976400, 0.000430, 4596279069.767442, 1806, 1459, 0, 3265, 0.001652
MIMD, 100, 1000, 2200800, 0.000474, 4643037974.683544, 1962, 1581, 0, 3543, 0.001610
MIMD, 100, 1000, 1997200, 0.000437, 4570251716.247140, 1784, 1511, 0, 3295, 0.001650
MIMD, 100, 1000, 1987200, 0.000433, 4589376443.418015, 1772, 1511, 0, 3283, 0.001652
MIMD, 100, 1000, 2110400, 0.000458, 4607860262.008734, 1899, 1587, 0, 3486, 0.001652
MIMD, 100, 1000, 2056000, 0.000445, 4620224719.101124, 1780, 1473, 0, 3253, 0.001582
MIMD, 100, 1000, 2055400, 0.000446, 4608520179.372197, 1912, 1582, 0, 3494, 0.001700
MIMD, 100, 1000, 1947600, 0.000424, 4593396226.415094, 1781, 1525, 0, 3306, 0.001697
MIMD, 100, 1000, 2115800, 0.000457, 4629759299.781181, 1773, 1467, 0, 3240, 0.001531
MIMD, 100, 1000, 2151400, 0.000472, 4558050847.457627, 1910, 1575, 0, 3485, 0.001620
MIMD, 100, 1000, 1994600, 0.000430, 4638604651.162791, 1784, 1532, 0, 3316, 0.001662
MIMD, 100, 1000, 1961200, 0.000434, 4518894009.216590, 1928, 1540, 0, 3468, 0.001768
MIMD, 100, 1000, 2071000, 0.000447, 4633109619.686801, 1782, 1478, 0, 3260, 0.001574
MIMD, 100, 1000, 2033000, 0.000443, 4589164785.553047, 1884, 1560, 0, 3444, 0.001694
MIMD, 100, 1000, 1998600, 0.000436, 4583944954.128441, 1757, 1492, 0, 3249, 0.001626
MIMD, 100, 1000, 1934600, 0.000426, 4541314553.990610, 1874, 1520, 0, 3394, 0.001754
MIMD, 100, 5000, 9920200, 0.002096, 4732919847.328245, 7071, 6588, 0, 13659, 0.001377
MIMD, 100, 5000, 10115800, 0.002123, 4764861045.690062, 6934, 6684, 0, 13618, 0.001346
MIMD, 100, 5000, 9953600, 0.002092, 4757934990.439771, 6977, 6728, 0, 13705, 0.001377
MIMD, 100, 5000, 10418000, 0.002187, 4763603109.282123, 7030, 6731, 1, 13762, 0.001321
MIMD, 100, 5000, 10034800, 0.002105, 4767125890.736341, 6961, 6585, 0, 13546, 0.001350
MIMD, 100, 5000, 9957400, 0.002093, 4757477305.303392, 6947, 6626, 1, 13574, 0.001363
MIMD, 100, 5000, 10174400, 0.002134, 4767760074.976570, 7029, 6672, 1, 13702, 0.001347
MIMD, 100, 5000, 10131400, 0.002124, 4769962335.216573, 6998, 6668, 0, 13666, 0.001349
MIMD, 100, 5000, 10061600, 0.002111, 4766271909.047845, 6942, 6625, 0, 13567, 0.001348
MIMD, 100, 5000, 9834800, 0.002072, 4746525096.525096, 6921, 6596, 0, 13517, 0.001374
MIMD, 100, 5000, 10297800, 0.002158, 4771918443.002781, 6986, 6660, 0, 13646, 0.001325
MIMD, 100, 5000, 10208800, 0.002144, 4761567164.179104, 6958, 6615, 0, 13573, 0.001330
MIMD, 100, 5000, 10202600, 0.002144, 4758675373.134328, 6997, 6685, 4, 13686, 0.001341
MIMD, 100, 5000, 9949400, 0.002090, 4760478468.899522, 6915, 6618, 0, 13533, 0.001360
MIMD, 100, 5000, 9834600, 0.002068, 4755609284.332688, 6922, 6645, 0, 13567, 0.001380
MIMD, 100, 5000, 10182800, 0.002133, 4773933427.097984, 6958, 6642, 0, 13600, 0.001336
MIMD, 100, 5000, 9980800, 0.002098, 4757292659.675881, 6885, 6465, 1, 13351, 0.001338
MIMD, 100, 5000, 10369600, 0.002176, 4765441176.470589, 6942, 6668, 0, 13610, 0.001312
MIMD, 100, 5000, 10404400, 0.002175, 4783632183.908047, 7016, 6662, 2, 13680, 0.001315
